,dictionary,id,label
2875,JSCTaxonomy,http://learn.analytics.nasa.gov/JSCTaxonomy/data#OMII0IIN252101460C,STS-58
2876,JSCTaxonomy,http://learn.analytics.nasa.gov/JSCTaxonomy/data#OMII0IIN252101459J,STS-59
2877,JSCTaxonomy,http://learn.analytics.nasa.gov/JSCTaxonomy/data#OMII0IIN253101447B,STS-60
2878,JSCTaxonomy,http://learn.analytics.nasa.gov/JSCTaxonomy/data#OMII0II221448892J,STS-61A
2879,JSCTaxonomy,http://learn.analytics.nasa.gov/JSCTaxonomy/data#OMII0II221448895J,STS-61B
2880,JSCTaxonomy,http://learn.analytics.nasa.gov/JSCTaxonomy/data#OMII0II221448894H,STS-61C
2881,JSCTaxonomy,http://learn.analytics.nasa.gov/JSCTaxonomy/data#OMII0IIN253101445H,STS-62
2882,JSCTaxonomy,http://learn.analytics.nasa.gov/JSCTaxonomy/data#OMII0IIN253101446A,STS-63
2883,JSCTaxonomy,http://learn.analytics.nasa.gov/JSCTaxonomy/data#OMII0IIN253101443E,STS-64
2884,JSCTaxonomy,http://learn.analytics.nasa.gov/JSCTaxonomy/data#OMII0IIN253101444J,STS-65
2885,JSCTaxonomy,http://learn.analytics.nasa.gov/JSCTaxonomy/data#OMII0IIN253101441A,STS-66
2886,JSCTaxonomy,http://learn.analytics.nasa.gov/JSCTaxonomy/data#OMII0IIN253101442K,STS-67
2887,JSCTaxonomy,http://learn.analytics.nasa.gov/JSCTaxonomy/data#OMII0IIN253101455J,STS-68
2888,JSCTaxonomy,http://learn.analytics.nasa.gov/JSCTaxonomy/data#OMII0IIN253101456A,STS-69
2889,JSCTaxonomy,http://learn.analytics.nasa.gov/JSCTaxonomy/data#OMII0IIN254101446E,STS-70
2890,JSCTaxonomy,http://learn.analytics.nasa.gov/JSCTaxonomy/data#OMII0IIN254101445B,STS-71
2891,JSCTaxonomy,http://learn.analytics.nasa.gov/JSCTaxonomy/data#OMII0IIN254101448A,STS-72
2892,JSCTaxonomy,http://learn.analytics.nasa.gov/JSCTaxonomy/data#OMII0IIN254101447E,STS-73
2893,JSCTaxonomy,http://learn.analytics.nasa.gov/JSCTaxonomy/data#OMII0IIN254101442J,STS-74
2897,JSCTaxonomy,http://learn.analytics.nasa.gov/JSCTaxonomy/data#OMII0IIN254101444G,STS-76
2929,JSCTaxonomy,http://learn.analytics.nasa.gov/JSCTaxonomy/data#OMII0IIN247101473E,STS-88
2931,JSCTaxonomy,http://learn.analytics.nasa.gov/JSCTaxonomy/data#OMII0IIN247101474F,STS-89
2934,JSCTaxonomy,http://learn.analytics.nasa.gov/JSCTaxonomy/data#OMII0IIN248101463J,STS-91
2935,JSCTaxonomy,http://learn.analytics.nasa.gov/JSCTaxonomy/data#OMII0IIN248101462E,STS-92
2936,JSCTaxonomy,http://learn.analytics.nasa.gov/JSCTaxonomy/data#OMII0IIN248101461K,STS-93
2937,JSCTaxonomy,http://learn.analytics.nasa.gov/JSCTaxonomy/data#OMII0IIN248101460I,STS-94
2938,JSCTaxonomy,http://learn.analytics.nasa.gov/JSCTaxonomy/data#OMII0IIN248101459C,STS-95
2939,JSCTaxonomy,http://learn.analytics.nasa.gov/JSCTaxonomy/data#OMII0IIN248101458D,STS-96
2940,JSCTaxonomy,http://learn.analytics.nasa.gov/JSCTaxonomy/data#OMII0IIN248101457D,STS-97
2941,JSCTaxonomy,http://learn.analytics.nasa.gov/JSCTaxonomy/data#OMII0IIN248101472B,STS-98
2942,JSCTaxonomy,http://learn.analytics.nasa.gov/JSCTaxonomy/data#OMII0IIN248101471G,STS-99
3497,JSCTaxonomy,http://learn.analytics.nasa.gov/JSCTaxonomy/data#OMII0II1601340556,S/M
3519,JSCTaxonomy,http://learn.analytics.nasa.gov/JSCTaxonomy/data#OMII0II293515366,SLM-2
3530,JSCTaxonomy,http://learn.analytics.nasa.gov/JSCTaxonomy/data#OMII0II293515367,SLM-3
3546,JSCTaxonomy,http://learn.analytics.nasa.gov/JSCTaxonomy/data#OMII0IIN52728905,SA-500-F
3582,JSCTaxonomy,http://learn.analytics.nasa.gov/JSCTaxonomy/data#OMII0IIN56533073,NASA-1
3583,JSCTaxonomy,http://learn.analytics.nasa.gov/JSCTaxonomy/data#OMII0IIN56533076,NASA-2
3584,JSCTaxonomy,http://learn.analytics.nasa.gov/JSCTaxonomy/data#OMII0IIN56533075,NASA-3
3585,JSCTaxonomy,http://learn.analytics.nasa.gov/JSCTaxonomy/data#OMII0IIN56533078,NASA-4
3587,JSCTaxonomy,http://learn.analytics.nasa.gov/JSCTaxonomy/data#OMII0IIN56533077,NASA-5
3588,JSCTaxonomy,http://learn.analytics.nasa.gov/JSCTaxonomy/data#OMII0IIN56533080,NASA-6
3974,JSCTaxonomy,http://learn.analytics.nasa.gov/JSCTaxonomy/data#OMII0II492969156A,P6
4273,JSCTaxonomy,http://learn.analytics.nasa.gov/JSCTaxonomy/data#OMII0IIN917417634,2R/1S
4949,JSCTaxonomy,http://learn.analytics.nasa.gov/JSCTaxonomy/data#OMII0IIN1717726480,TBI
5458,JSCTaxonomy,http://learn.analytics.nasa.gov/JSCTaxonomy/data#OMII0II956017493,ESP-3
5578,JSCTaxonomy,http://learn.analytics.nasa.gov/JSCTaxonomy/data#OMII0IIN793312707H,SA-6
5580,JSCTaxonomy,http://learn.analytics.nasa.gov/JSCTaxonomy/data#OMII0IIN793312717I,SA-8
5581,JSCTaxonomy,http://learn.analytics.nasa.gov/JSCTaxonomy/data#OMII0IIN793312718I,SA-9
6025,JSCTaxonomy,http://learn.analytics.nasa.gov/JSCTaxonomy/data#OMII0IIN903277545,MySQL
6033,JSCTaxonomy,http://learn.analytics.nasa.gov/JSCTaxonomy/data#OMII0II206713678,APP1
6200,JSCTaxonomy,http://learn.analytics.nasa.gov/JSCTaxonomy/data#OMII0II1818023621,STS-51-A
6202,JSCTaxonomy,http://learn.analytics.nasa.gov/JSCTaxonomy/data#OMII0II1818023622,STS-51-B
6204,JSCTaxonomy,http://learn.analytics.nasa.gov/JSCTaxonomy/data#OMII0II1818023623,STS-51-C
6206,JSCTaxonomy,http://learn.analytics.nasa.gov/JSCTaxonomy/data#OMII0II1818023616,STS-51-D
6208,JSCTaxonomy,http://learn.analytics.nasa.gov/JSCTaxonomy/data#OMII0II1818023618,STS-51-F
6210,JSCTaxonomy,http://learn.analytics.nasa.gov/JSCTaxonomy/data#OMII0II1818023619,STS-51-G
6212,JSCTaxonomy,http://learn.analytics.nasa.gov/JSCTaxonomy/data#OMII0II1818023629,STS-51-I
6214,JSCTaxonomy,http://learn.analytics.nasa.gov/JSCTaxonomy/data#OMII0II1818023630,STS-51-J
6216,JSCTaxonomy,http://learn.analytics.nasa.gov/JSCTaxonomy/data#OMII0II1818023624,STS-51-L
6218,JSCTaxonomy,http://learn.analytics.nasa.gov/JSCTaxonomy/data#OMII0II1069564940,STS-61-A
6221,JSCTaxonomy,http://learn.analytics.nasa.gov/JSCTaxonomy/data#OMII0II1069564943,STS-61-B
6290,JSCTaxonomy,http://learn.analytics.nasa.gov/JSCTaxonomy/data#OMII0IIN564231467,TMA-13
6970,JSCTaxonomy,http://learn.analytics.nasa.gov/JSCTaxonomy/data#OMII0II761153472,DC/DC
6995,JSCTaxonomy,http://learn.analytics.nasa.gov/JSCTaxonomy/data#OMII0II1952066110,CM-002B
7052,JSCTaxonomy,http://learn.analytics.nasa.gov/JSCTaxonomy/data#OMII0II584209659,SC-105
7053,JSCTaxonomy,http://learn.analytics.nasa.gov/JSCTaxonomy/data#OMII0II107684721,S/C-105
7200,JSCTaxonomy,http://learn.analytics.nasa.gov/JSCTaxonomy/data#OMII0II1375913331,AS-507
7201,JSCTaxonomy,http://learn.analytics.nasa.gov/JSCTaxonomy/data#OMII0II1375913340,AS-508
7336,JSCTaxonomy,http://learn.analytics.nasa.gov/JSCTaxonomy/data#OMII0II272615127,IPSWITCH
7340,JSCTaxonomy,http://learn.analytics.nasa.gov/JSCTaxonomy/data#OMII0IIN420029239,WS-FTP
7593,JSCTaxonomy,http://learn.analytics.nasa.gov/JSCTaxonomy/data#OMII0IIN1910378452,STS-127
7648,JSCTaxonomy,http://learn.analytics.nasa.gov/JSCTaxonomy/data#OMII0IIN1910378461,STS-128
7649,JSCTaxonomy,http://learn.analytics.nasa.gov/JSCTaxonomy/data#OMII0IIN1910378462,STS-129
7650,JSCTaxonomy,http://learn.analytics.nasa.gov/JSCTaxonomy/data#OMII0IIN1909378456,STS-130
7651,JSCTaxonomy,http://learn.analytics.nasa.gov/JSCTaxonomy/data#OMII0IIN1909378455,STS-131
7781,JSCTaxonomy,http://learn.analytics.nasa.gov/JSCTaxonomy/data#OMII0II719198617,AP-101B
7782,JSCTaxonomy,http://learn.analytics.nasa.gov/JSCTaxonomy/data#OMII0II719198600,AP-101S
8584,JSCTaxonomy,http://learn.analytics.nasa.gov/JSCTaxonomy/data#OMII0II1307813936,ICI-118587
8609,JSCTaxonomy,http://learn.analytics.nasa.gov/JSCTaxonomy/data#OMII0IIN433926250,CP-556S
8627,JSCTaxonomy,http://learn.analytics.nasa.gov/JSCTaxonomy/data#OMII0IIN251572754,AY-20694
9826,JSCTaxonomy,http://learn.analytics.nasa.gov/JSCTaxonomy/data#OMII0IIN1909378454,STS-132
9827,JSCTaxonomy,http://learn.analytics.nasa.gov/JSCTaxonomy/data#OMII0IIN1909378453,STS-133
9828,JSCTaxonomy,http://learn.analytics.nasa.gov/JSCTaxonomy/data#OMII0IIN1909378452,STS-134
9953,JSCTaxonomy,http://learn.analytics.nasa.gov/JSCTaxonomy/data#OMII0IIN258101452D,STS-32
10174,JSCTaxonomy,http://learn.analytics.nasa.gov/JSCTaxonomy/data#1909378451,STS-135
10579,JSCTaxonomy,http://learn.analytics.nasa.gov/JSCTaxonomy/data#1525401758,KMnO4
11414,JSCTaxonomy,http://learn.analytics.nasa.gov/JSCTaxonomy/data#OMII0II2059206927,SMDC
11418,JSCTaxonomy,http://learn.analytics.nasa.gov/JSCTaxonomy/data#OMII0II1776095010G,FCDC
11444,JSCTaxonomy,http://learn.analytics.nasa.gov/JSCTaxonomy/data#OMII0II431347997K,FM
11445,JSCTaxonomy,http://learn.analytics.nasa.gov/JSCTaxonomy/data#OMII0II505293362B,RF
11451,JSCTaxonomy,http://learn.analytics.nasa.gov/JSCTaxonomy/data#OMII0II444702076,WLAN
11468,JSCTaxonomy,http://learn.analytics.nasa.gov/JSCTaxonomy/data#OMII0II1136993718,LPU
11608,JSCTaxonomy,http://learn.analytics.nasa.gov/JSCTaxonomy/data#OMII0II1717726470,TBC
11616,JSCTaxonomy,http://learn.analytics.nasa.gov/JSCTaxonomy/data#OMII0II91361025,WRFID
11620,JSCTaxonomy,http://learn.analytics.nasa.gov/JSCTaxonomy/data#OMII0II1406360457,BE2ST
11622,JSCTaxonomy,http://learn.analytics.nasa.gov/JSCTaxonomy/data#OMII0II1674019701,6DOF
11900,JSCTaxonomy,http://learn.analytics.nasa.gov/JSCTaxonomy/data#OMII0II1999442624,JAEL
11933,JSCTaxonomy,http://learn.analytics.nasa.gov/JSCTaxonomy/data#OMII0II2041894636B,SCTF
12005,JSCTaxonomy,http://learn.analytics.nasa.gov/JSCTaxonomy/data#OMII0II604825895,UPW
12021,JSCTaxonomy,http://learn.analytics.nasa.gov/JSCTaxonomy/data#OMII0II1333657564,NAVSTAR
12170,JSCTaxonomy,http://learn.analytics.nasa.gov/JSCTaxonomy/data#OMII0II1119172903A,JSC
12982,JSCTaxonomy,http://learn.analytics.nasa.gov/JSCTaxonomy/data#OMII0II1317040956,BITS
13000,JSCTaxonomy,http://learn.analytics.nasa.gov/JSCTaxonomy/data#OMII0II430074277,VPP
13115,JSCTaxonomy,http://learn.analytics.nasa.gov/JSCTaxonomy/data#OMII0II1120173029E,JPL
13238,JSCTaxonomy,http://learn.analytics.nasa.gov/JSCTaxonomy/data#OMII0II1466161022,CMM
13240,JSCTaxonomy,http://learn.analytics.nasa.gov/JSCTaxonomy/data#OMII0II540639599,EDM
13257,JSCTaxonomy,http://learn.analytics.nasa.gov/JSCTaxonomy/data#OMII0II243273165,IRU
13304,JSCTaxonomy,http://learn.analytics.nasa.gov/JSCTaxonomy/data#OMII0II549440161G,RTD
13398,JSCTaxonomy,http://learn.analytics.nasa.gov/JSCTaxonomy/data#OMII0II492969137D,PC
13404,JSCTaxonomy,http://learn.analytics.nasa.gov/JSCTaxonomy/data#OMII0II1432360098,PDA
13792,JSCTaxonomy,http://learn.analytics.nasa.gov/JSCTaxonomy/data#OMII0II662759619,SIIL
13823,JSCTaxonomy,http://learn.analytics.nasa.gov/JSCTaxonomy/data#OMII0II856806732G,NDE
14025,JSCTaxonomy,http://learn.analytics.nasa.gov/JSCTaxonomy/data#OMII0II1101984149,TDRS-C/IUS
14026,JSCTaxonomy,http://learn.analytics.nasa.gov/JSCTaxonomy/data#OMII0II106086091G,TDRS-C
14029,JSCTaxonomy,http://learn.analytics.nasa.gov/JSCTaxonomy/data#OMII0II330108818,OASIS-1
14031,JSCTaxonomy,http://learn.analytics.nasa.gov/JSCTaxonomy/data#OMII0II1372044033,OASIS-01
14043,JSCTaxonomy,http://learn.analytics.nasa.gov/JSCTaxonomy/data#OMII0II557313800,TDRS-D/IUS
14044,JSCTaxonomy,http://learn.analytics.nasa.gov/JSCTaxonomy/data#OMII0II106086092,TDRS-D
14185,JSCTaxonomy,http://learn.analytics.nasa.gov/JSCTaxonomy/data#OMII0II1482802917,RME-III
14258,JSCTaxonomy,http://learn.analytics.nasa.gov/JSCTaxonomy/data#OMII0II1777980408,CLOUDS-1A
14260,JSCTaxonomy,http://learn.analytics.nasa.gov/JSCTaxonomy/data#OMII0II1583003021,CLOUDS-01A
14475,JSCTaxonomy,http://learn.analytics.nasa.gov/JSCTaxonomy/data#OMII0II886718213,AEDC
14488,JSCTaxonomy,http://learn.analytics.nasa.gov/JSCTaxonomy/data#OMII0II1444160818,CSC
14495,JSCTaxonomy,http://learn.analytics.nasa.gov/JSCTaxonomy/data#OMII0II1331459878,EASI
14520,JSCTaxonomy,http://learn.analytics.nasa.gov/JSCTaxonomy/data#OMII0II814308731,METECS
15158,JSCTaxonomy,http://learn.analytics.nasa.gov/JSCTaxonomy/data#OMII0II1113448169,ANIK-C/PAM-D
15170,JSCTaxonomy,http://learn.analytics.nasa.gov/JSCTaxonomy/data#OMII0II604580145,TDRS-A/IUS
15189,JSCTaxonomy,http://learn.analytics.nasa.gov/JSCTaxonomy/data#OMII0II957724435I,OSTA-1
15190,JSCTaxonomy,http://learn.analytics.nasa.gov/JSCTaxonomy/data#OMII0II957724432,OSTA-2
15335,JSCTaxonomy,http://learn.analytics.nasa.gov/JSCTaxonomy/data#OMII0II957724433,OSTA-3
15463,JSCTaxonomy,http://learn.analytics.nasa.gov/JSCTaxonomy/data#OMII0II1153957141,ROSKOSMOS
15470,JSCTaxonomy,http://learn.analytics.nasa.gov/JSCTaxonomy/data#OMII0II1896328050,D2/PAM-D
15471,JSCTaxonomy,http://learn.analytics.nasa.gov/JSCTaxonomy/data#OMII0II1187971105,ANIK-D2/PAM-D
15499,JSCTaxonomy,http://learn.analytics.nasa.gov/JSCTaxonomy/data#OMII0II1664949105,ANIK-C
15501,JSCTaxonomy,http://learn.analytics.nasa.gov/JSCTaxonomy/data#OMII0II1438618337,ANIK-D2
15573,JSCTaxonomy,http://learn.analytics.nasa.gov/JSCTaxonomy/data#OMII0II1433920833,ARABSAT-A
15579,JSCTaxonomy,http://learn.analytics.nasa.gov/JSCTaxonomy/data#OMII0II762146524,MORELOS-A
15599,JSCTaxonomy,http://learn.analytics.nasa.gov/JSCTaxonomy/data#OMII0II929320894,ERNO
15638,JSCTaxonomy,http://learn.analytics.nasa.gov/JSCTaxonomy/data#OMII0II412451876,CRNE
15656,JSCTaxonomy,http://learn.analytics.nasa.gov/JSCTaxonomy/data#OMII0II1940582674,ASC-1/PAM-D
15659,JSCTaxonomy,http://learn.analytics.nasa.gov/JSCTaxonomy/data#OMII0II1458467432,ASC-1
15661,JSCTaxonomy,http://learn.analytics.nasa.gov/JSCTaxonomy/data#OMII0II1930223903,AUSSAT-1
15692,JSCTaxonomy,http://learn.analytics.nasa.gov/JSCTaxonomy/data#OMII0II762146527,MORELOS-B
15696,JSCTaxonomy,http://learn.analytics.nasa.gov/JSCTaxonomy/data#OMII0II1930223902,AUSSAT-2
15725,JSCTaxonomy,http://learn.analytics.nasa.gov/JSCTaxonomy/data#OMII0II1830823873,SATCOM-02
15786,JSCTaxonomy,http://learn.analytics.nasa.gov/JSCTaxonomy/data#OMII0II106086089,TDRS-A
15787,JSCTaxonomy,http://learn.analytics.nasa.gov/JSCTaxonomy/data#OMII0II631756194,TDRS-B/IUS
15788,JSCTaxonomy,http://learn.analytics.nasa.gov/JSCTaxonomy/data#OMII0II106086090,TDRS-B
16102,JSCTaxonomy,http://learn.analytics.nasa.gov/JSCTaxonomy/data#OMII0II1939834329,TDRS/IUS
16103,JSCTaxonomy,http://learn.analytics.nasa.gov/JSCTaxonomy/data#OMII0II1537726227,TDRS-E/IUS
16133,JSCTaxonomy,http://learn.analytics.nasa.gov/JSCTaxonomy/data#OMII0II207487866,WINDII
16297,JSCTaxonomy,http://learn.analytics.nasa.gov/JSCTaxonomy/data#OMII0II1383379889,SJAC
16322,JSCTaxonomy,http://learn.analytics.nasa.gov/JSCTaxonomy/data#OMII0II1986565105,GRILLE
16436,JSCTaxonomy,http://learn.analytics.nasa.gov/JSCTaxonomy/data#OMII0II825832264,TSS-01
16606,JSCTaxonomy,http://learn.analytics.nasa.gov/JSCTaxonomy/data#OMII0II417239145,LAGEOS-II
16630,JSCTaxonomy,http://learn.analytics.nasa.gov/JSCTaxonomy/data#OMII0II290449163,SPEAM-02
16673,JSCTaxonomy,http://learn.analytics.nasa.gov/JSCTaxonomy/data#OMII0II106086094,TDRS-F/IUS
16674,JSCTaxonomy,http://learn.analytics.nasa.gov/JSCTaxonomy/data#OMII0II106086094I,TDRS-F
16880,JSCTaxonomy,http://learn.analytics.nasa.gov/JSCTaxonomy/data#OMII0II1903851479,SPACEHAB-1
17005,JSCTaxonomy,http://learn.analytics.nasa.gov/JSCTaxonomy/data#OMII0II324102783,OREFUS/SPAS
17055,JSCTaxonomy,http://learn.analytics.nasa.gov/JSCTaxonomy/data#OMII0II255101442,STS-01
17061,JSCTaxonomy,http://learn.analytics.nasa.gov/JSCTaxonomy/data#OMII0II255101443,STS-02
17065,JSCTaxonomy,http://learn.analytics.nasa.gov/JSCTaxonomy/data#OMII0II255101444,STS-03
17068,JSCTaxonomy,http://learn.analytics.nasa.gov/JSCTaxonomy/data#OMII0II255101445,STS-04
17072,JSCTaxonomy,http://learn.analytics.nasa.gov/JSCTaxonomy/data#OMII0II255101446,STS-05
17076,JSCTaxonomy,http://learn.analytics.nasa.gov/JSCTaxonomy/data#OMII0II255101447,STS-06
17081,JSCTaxonomy,http://learn.analytics.nasa.gov/JSCTaxonomy/data#OMII0II255101448,STS-07
17084,JSCTaxonomy,http://learn.analytics.nasa.gov/JSCTaxonomy/data#OMII0II255101449,STS-08
17088,JSCTaxonomy,http://learn.analytics.nasa.gov/JSCTaxonomy/data#OMII0II255101450,STS-09
17367,JSCTaxonomy,http://learn.analytics.nasa.gov/JSCTaxonomy/data#OMII0II1298546198,OV-101
17620,JSCTaxonomy,http://learn.analytics.nasa.gov/JSCTaxonomy/data#OMII0II240610631,ATS-1
17621,JSCTaxonomy,http://learn.analytics.nasa.gov/JSCTaxonomy/data#OMII0II240610630,ATS-2
17622,JSCTaxonomy,http://learn.analytics.nasa.gov/JSCTaxonomy/data#OMII0II240610629,ATS-3
17714,JSCTaxonomy,http://learn.analytics.nasa.gov/JSCTaxonomy/data#OMII0II1121835280,GOES-G
17721,JSCTaxonomy,http://learn.analytics.nasa.gov/JSCTaxonomy/data#OMII0II1126835414,GOES-N
17722,JSCTaxonomy,http://learn.analytics.nasa.gov/JSCTaxonomy/data#OMII0II1121835272,GOES-O
17723,JSCTaxonomy,http://learn.analytics.nasa.gov/JSCTaxonomy/data#OMII0II1121835289,GOES-P
17724,JSCTaxonomy,http://learn.analytics.nasa.gov/JSCTaxonomy/data#OMII0II1121835291,GOES-R
17752,JSCTaxonomy,http://learn.analytics.nasa.gov/JSCTaxonomy/data#OMII0II668324906,ICESAT-2
17753,JSCTaxonomy,http://learn.analytics.nasa.gov/JSCTaxonomy/data#OMII0II1391176635,ICESAT
17810,JSCTaxonomy,http://learn.analytics.nasa.gov/JSCTaxonomy/data#OMII0II294463466,ASPERA-3
17846,JSCTaxonomy,http://learn.analytics.nasa.gov/JSCTaxonomy/data#OMII0II841828678,OSTM/Jason-2
18064,JSCTaxonomy,http://learn.analytics.nasa.gov/JSCTaxonomy/data#OMII0II1242374538,TOMEX
18147,JSCTaxonomy,http://learn.analytics.nasa.gov/JSCTaxonomy/data#OMII0II1432184914,ARCTIC-1
18148,JSCTaxonomy,http://learn.analytics.nasa.gov/JSCTaxonomy/data#OMII0II1403896865,ARCTIC-2
18156,JSCTaxonomy,http://learn.analytics.nasa.gov/JSCTaxonomy/data#OMII0II1038048256,BRIC-Opti
18676,JSCTaxonomy,http://learn.analytics.nasa.gov/JSCTaxonomy/data#OMII0II729389424,PRO-net
18826,JSCTaxonomy,http://learn.analytics.nasa.gov/JSCTaxonomy/data#OMII0II36045926,KREEP
18847,JSCTaxonomy,http://learn.analytics.nasa.gov/JSCTaxonomy/data#OMII0II1903851476F,SPACEHAB-2
19195,JSCTaxonomy,http://learn.analytics.nasa.gov/JSCTaxonomy/data#OMII0II134569221,HTV-1
19196,JSCTaxonomy,http://learn.analytics.nasa.gov/JSCTaxonomy/data#OMII0II134569222,HTV-2
19197,JSCTaxonomy,http://learn.analytics.nasa.gov/JSCTaxonomy/data#OMII0II134569223,HTV-3
19198,JSCTaxonomy,http://learn.analytics.nasa.gov/JSCTaxonomy/data#OMII0II134569216,HTV-4
19199,JSCTaxonomy,http://learn.analytics.nasa.gov/JSCTaxonomy/data#OMII0II134569217,HTV-5
19200,JSCTaxonomy,http://learn.analytics.nasa.gov/JSCTaxonomy/data#OMII0II134569218,HTV-6
19201,JSCTaxonomy,http://learn.analytics.nasa.gov/JSCTaxonomy/data#OMII0II134569219,HTV-7
19218,JSCTaxonomy,http://learn.analytics.nasa.gov/JSCTaxonomy/data#OMII0II293515360,SLM-4
19277,JSCTaxonomy,http://learn.analytics.nasa.gov/JSCTaxonomy/data#OMII0II1654331287,ISS-1P
19278,JSCTaxonomy,http://learn.analytics.nasa.gov/JSCTaxonomy/data#OMII0II1653331244,ISS-2P
19279,JSCTaxonomy,http://learn.analytics.nasa.gov/JSCTaxonomy/data#OMII0II1652331373,ISS-3P
19280,JSCTaxonomy,http://learn.analytics.nasa.gov/JSCTaxonomy/data#OMII0II1659331418,ISS-4P
19281,JSCTaxonomy,http://learn.analytics.nasa.gov/JSCTaxonomy/data#OMII0II1658331291,ISS-5P
19282,JSCTaxonomy,http://learn.analytics.nasa.gov/JSCTaxonomy/data#OMII0II1657331424,ISS-6P
19283,JSCTaxonomy,http://learn.analytics.nasa.gov/JSCTaxonomy/data#OMII0II1656331281,ISS-7P
19284,JSCTaxonomy,http://learn.analytics.nasa.gov/JSCTaxonomy/data#OMII0II1647331262,ISS-8P
19285,JSCTaxonomy,http://learn.analytics.nasa.gov/JSCTaxonomy/data#OMII0II1646331391,ISS-9P
19286,JSCTaxonomy,http://learn.analytics.nasa.gov/JSCTaxonomy/data#OMII0II836920902,ISS-10P
19287,JSCTaxonomy,http://learn.analytics.nasa.gov/JSCTaxonomy/data#OMII0II837920771,ISS-11P
19288,JSCTaxonomy,http://learn.analytics.nasa.gov/JSCTaxonomy/data#OMII0II838920912,ISS-12P
19289,JSCTaxonomy,http://learn.analytics.nasa.gov/JSCTaxonomy/data#OMII0II839920781,ISS-13P
19290,JSCTaxonomy,http://learn.analytics.nasa.gov/JSCTaxonomy/data#OMII0II840920906,ISS-14P
19291,JSCTaxonomy,http://learn.analytics.nasa.gov/JSCTaxonomy/data#OMII0II841920823,ISS-15P
19292,JSCTaxonomy,http://learn.analytics.nasa.gov/JSCTaxonomy/data#OMII0II842920948,ISS-16P
19293,JSCTaxonomy,http://learn.analytics.nasa.gov/JSCTaxonomy/data#OMII0II843920817,ISS-17P
19294,JSCTaxonomy,http://learn.analytics.nasa.gov/JSCTaxonomy/data#OMII0II844920958,ISS-18P
19295,JSCTaxonomy,http://learn.analytics.nasa.gov/JSCTaxonomy/data#OMII0II845920827,ISS-19P
19296,JSCTaxonomy,http://learn.analytics.nasa.gov/JSCTaxonomy/data#OMII0II1462300479,ISS-20P
19297,JSCTaxonomy,http://learn.analytics.nasa.gov/JSCTaxonomy/data#OMII0II1461300594,ISS-21P
19298,JSCTaxonomy,http://learn.analytics.nasa.gov/JSCTaxonomy/data#OMII0II1464300473,ISS-22P
19299,JSCTaxonomy,http://learn.analytics.nasa.gov/JSCTaxonomy/data#OMII0II1463300604,ISS-23P
19300,JSCTaxonomy,http://learn.analytics.nasa.gov/JSCTaxonomy/data#OMII0II1458300427,ISS-24P
19301,JSCTaxonomy,http://learn.analytics.nasa.gov/JSCTaxonomy/data#OMII0II1457300558,ISS-25P
19302,JSCTaxonomy,http://learn.analytics.nasa.gov/JSCTaxonomy/data#OMII0II1460300469,ISS-26P
19303,JSCTaxonomy,http://learn.analytics.nasa.gov/JSCTaxonomy/data#OMII0II1459300600,ISS-27P
19304,JSCTaxonomy,http://learn.analytics.nasa.gov/JSCTaxonomy/data#OMII0II1454300423,ISS-28P
19305,JSCTaxonomy,http://learn.analytics.nasa.gov/JSCTaxonomy/data#OMII0II1453300570,ISS-29P
19306,JSCTaxonomy,http://learn.analytics.nasa.gov/JSCTaxonomy/data#OMII0II2111286856,ISS-30P
19307,JSCTaxonomy,http://learn.analytics.nasa.gov/JSCTaxonomy/data#OMII0II2110286731,ISS-31P
19308,JSCTaxonomy,http://learn.analytics.nasa.gov/JSCTaxonomy/data#OMII0II2113286898,ISS-32P
19309,JSCTaxonomy,http://learn.analytics.nasa.gov/JSCTaxonomy/data#OMII0II2112286773,ISS-33P
19310,JSCTaxonomy,http://learn.analytics.nasa.gov/JSCTaxonomy/data#OMII0II2107286852,ISS-34P
19311,JSCTaxonomy,http://learn.analytics.nasa.gov/JSCTaxonomy/data#OMII0II2106286727,ISS-35P
19315,JSCTaxonomy,http://learn.analytics.nasa.gov/JSCTaxonomy/data#OMII0II2109286862,ISS-36P
19318,JSCTaxonomy,http://learn.analytics.nasa.gov/JSCTaxonomy/data#OMII0II2108286721,ISS-37P
19321,JSCTaxonomy,http://learn.analytics.nasa.gov/JSCTaxonomy/data#OMII0II2119286880,ISS-38P
19324,JSCTaxonomy,http://learn.analytics.nasa.gov/JSCTaxonomy/data#OMII0II2118286755,ISS-39P
19327,JSCTaxonomy,http://learn.analytics.nasa.gov/JSCTaxonomy/data#OMII0II1524988393,ISS-40P
19330,JSCTaxonomy,http://learn.analytics.nasa.gov/JSCTaxonomy/data#OMII0II1523988268,ISS-41P
19440,JSCTaxonomy,http://learn.analytics.nasa.gov/JSCTaxonomy/data#OMII0II106086079,TDRS-G/IUS
19441,JSCTaxonomy,http://learn.analytics.nasa.gov/JSCTaxonomy/data#OMII0II106086095,TDRS-G
19442,JSCTaxonomy,http://learn.analytics.nasa.gov/JSCTaxonomy/data#OMII0II106086079H,TDRS-7
19453,JSCTaxonomy,http://learn.analytics.nasa.gov/JSCTaxonomy/data#OMII0II98010559,HERCULES-A
19454,JSCTaxonomy,http://learn.analytics.nasa.gov/JSCTaxonomy/data#OMII0II98010556,HERCULES-B
